match,home_team,away_team,date,outcome,model_probability,bookmaker_odds,bookmaker_probability,edge,expected_value,kelly_stake_pct,confidence
Leeds United FC vs Wolverhampton Wanderers FC,Leeds United FC,Wolverhampton Wanderers FC,2026-04-18 14:00:00+00:00,Away Win,0.5675145983695984,6.4,0.15625,0.4112645983695984,2.6320934295654297,12.18561772946958,0.5675145983695984
Aston Villa FC vs Sunderland AFC,Aston Villa FC,Sunderland AFC,2026-04-19 13:00:00+00:00,Away Win,0.42657923698425293,6.0,0.16666666666666666,0.2599125703175863,1.5594754219055176,7.797377109527588,0.42657923698425293
Everton FC vs Liverpool FC,Everton FC,Liverpool FC,2026-04-19 13:00:00+00:00,Home Win,0.581375241279602,3.5,0.2857142857142857,0.29566095556531635,1.0348133444786072,10.348133444786072,0.581375241279602
Chelsea FC vs Manchester United FC,Chelsea FC,Manchester United FC,2026-04-18 19:00:00+00:00,Home Win,0.7259930968284607,2.34,0.4273504273504274,0.2986426694780333,0.698823846578598,13.037758331690263,0.7259930968284607
Manchester City FC vs Arsenal FC,Manchester City FC,Arsenal FC,2026-04-19 15:30:00+00:00,Home Win,0.8539887070655823,1.95,0.5128205128205129,0.3411681942450694,0.6652779787778854,17.507315230996987,0.8539887070655823
Brighton & Hove Albion FC vs Chelsea FC,Brighton & Hove Albion FC,Chelsea FC,2026-04-21 19:00:00+00:00,Away Win,0.599145770072937,2.66,0.37593984962406013,0.22320592044887688,0.5937277483940125,8.941682957741152,0.599145770072937
Tottenham Hotspur FC vs Brighton & Hove Albion FC,Tottenham Hotspur FC,Brighton & Hove Albion FC,2026-04-18 16:30:00+00:00,Away Win,0.5848814845085144,2.56,0.390625,0.1942564845085144,0.4972966003417969,7.969496800349309,0.5848814845085144
Crystal Palace FC vs West Ham United FC,Crystal Palace FC,West Ham United FC,2026-04-20 19:00:00+00:00,Away Win,0.42657923698425293,3.45,0.2898550724637681,0.1367241645204848,0.47169836759567274,4.813248648935436,0.42657923698425293
Nottingham Forest FC vs Burnley FC,Nottingham Forest FC,Burnley FC,2026-04-19 13:00:00+00:00,Draw,0.31109315156936646,4.6,0.2173913043478261,0.09370184722154035,0.43102849721908565,2.9932534529103174,0.509194016456604
Aston Villa FC vs Sunderland AFC,Aston Villa FC,Sunderland AFC,2026-04-19 13:00:00+00:00,Draw,0.3422539234161377,4.1,0.24390243902439027,0.09835148439174743,0.4032410860061644,3.2519442419851967,0.42657923698425293
Brentford FC vs Fulham FC,Brentford FC,Fulham FC,2026-04-18 11:30:00+00:00,Home Win,0.5788708329200745,2.16,0.4629629629629629,0.11590786995711155,0.25036099910736087,5.395711187658639,0.5788708329200745
Crystal Palace FC vs West Ham United FC,Crystal Palace FC,West Ham United FC,2026-04-20 19:00:00+00:00,Draw,0.3422539234161377,3.5,0.2857142857142857,0.056539637701852,0.19788873195648193,1.9788873195648193,0.42657923698425293
