match,home_team,away_team,date,outcome,model_probability,bookmaker_odds,bookmaker_probability,edge,expected_value,kelly_stake_pct,confidence
Wolverhampton Wanderers FC vs Arsenal FC,Wolverhampton Wanderers FC,Arsenal FC,2026-02-18 20:00:00+00:00,Home Win,0.7463911771774292,12.5,0.08,0.6663911771774292,8.329889714717865,18.10845590156058,0.7463911771774292
Aston Villa FC vs Leeds United FC,Aston Villa FC,Leeds United FC,2026-02-21 15:00:00+00:00,Away Win,0.42657923698425293,4.9,0.2040816326530612,0.22249760433119173,1.0902382612228394,6.9887068027105075,0.42657923698425293
Chelsea FC vs Burnley FC,Chelsea FC,Burnley FC,2026-02-21 15:00:00+00:00,Away Win,0.12627583742141724,13.5,0.07407407407407407,0.052201763347343166,0.7047238051891327,1.4094476103782654,0.7259930968284607
Aston Villa FC vs Leeds United FC,Aston Villa FC,Leeds United FC,2026-02-21 15:00:00+00:00,Draw,0.3422539234161377,3.9,0.25641025641025644,0.08584366700588125,0.33479030132293697,2.886123287266698,0.42657923698425293
Manchester City FC vs Newcastle United FC,Manchester City FC,Newcastle United FC,2026-02-21 20:00:00+00:00,Home Win,0.8539887070655823,1.5,0.6666666666666666,0.18732204039891565,0.2809830605983734,14.04915302991867,0.8539887070655823
Brentford FC vs Brighton & Hove Albion FC,Brentford FC,Brighton & Hove Albion FC,2026-02-21 15:00:00+00:00,Home Win,0.5788708329200745,2.0,0.5,0.07887083292007446,0.15774166584014893,3.943541646003723,0.5788708329200745
