match,home_team,away_team,date,outcome,model_probability,bookmaker_odds,bookmaker_probability,edge,expected_value,kelly_stake_pct,confidence
Everton FC vs Chelsea FC,Everton FC,Chelsea FC,2026-03-21 17:30:00+00:00,Home Win,0.581375241279602,3.6,0.2777777777777778,0.30359746350182426,1.0929508686065674,10.50914296737084,0.581375241279602
Tottenham Hotspur FC vs Nottingham Forest FC,Tottenham Hotspur FC,Nottingham Forest FC,2026-03-22 14:15:00+00:00,Away Win,0.5848814845085144,3.4,0.29411764705882354,0.29076383744969087,0.9885970473289489,10.297885909676552,0.5848814845085144
Aston Villa FC vs West Ham United FC,Aston Villa FC,West Ham United FC,2026-03-22 14:15:00+00:00,Away Win,0.42657923698425293,3.95,0.2531645569620253,0.17341468002222765,0.6849879860877992,5.804982932947451,0.42657923698425293
Leeds United FC vs Brentford FC,Leeds United FC,Brentford FC,2026-03-21 20:00:00+00:00,Away Win,0.5675145983695984,2.96,0.33783783783783783,0.22967676053176056,0.6798432111740111,8.671469530280755,0.5675145983695984
Brighton & Hove Albion FC vs Liverpool FC,Brighton & Hove Albion FC,Liverpool FC,2026-03-21 12:30:00+00:00,Away Win,0.599145770072937,2.3,0.4347826086956522,0.1643631613772848,0.37803527116775504,7.269909060918367,0.599145770072937
Aston Villa FC vs West Ham United FC,Aston Villa FC,West Ham United FC,2026-03-22 14:15:00+00:00,Draw,0.3422539234161377,3.8,0.2631578947368421,0.0790960286792956,0.30056490898132315,2.683615258761814,0.42657923698425293
