match,home_team,away_team,date,outcome,model_probability,bookmaker_odds,bookmaker_probability,edge,expected_value,kelly_stake_pct,confidence
West Ham United FC vs Manchester City FC,West Ham United FC,Manchester City FC,2026-03-14 20:00:00+00:00,Home Win,0.8539887070655823,5.1,0.19607843137254904,0.6579102756930333,3.3553424060344694,20.459404914844328,0.8539887070655823
Sunderland AFC vs Brighton & Hove Albion FC,Sunderland AFC,Brighton & Hove Albion FC,2026-03-14 15:00:00+00:00,Home Win,0.9457205533981323,3.3,0.30303030303030304,0.6426902503678293,2.1208778262138366,23.0530198501504,0.9457205533981323
Arsenal FC vs Everton FC,Arsenal FC,Everton FC,2026-03-14 17:30:00+00:00,Away Win,0.1374489814043045,12.5,0.08,0.0574489814043045,0.7181122675538063,1.5611136251169702,0.581375241279602
Arsenal FC vs Everton FC,Arsenal FC,Everton FC,2026-03-14 17:30:00+00:00,Draw,0.28117579221725464,5.3,0.18867924528301888,0.09249654693423576,0.49023169875144945,2.850184295066567,0.581375241279602
Chelsea FC vs Newcastle United FC,Chelsea FC,Newcastle United FC,2026-03-14 17:30:00+00:00,Home Win,0.7259930968284607,1.83,0.5464480874316939,0.17954500939676676,0.32856736719608315,9.896607445665154,0.7259930968284607
